DATE,BOROUGH,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS
2022 / 01,Staten Island,12832.1,1783.3,1755.9,0.0,31.099999999999998,18.1,56.9
2022 / 02,Bronx,31695.7,2631.7,3505.5,16.0,44.9,1.0,0.0
2022 / 02,Brooklyn,66142.7,7340.9,6784.3,156.4,244.5,0.0,0.0
2022 / 02,Manhattan,31546.1,5493.5,4450.8,37.699999999999996,227.2,0.0,0.0
2022 / 02,Queens,53313.5,5839.9,7069.8,0.0,234.0,0.0,0.0
2022 / 02,Staten Island,13426.8,1709.9,1745.3,0.0,38.8,17.3,0.0
2022 / 03,Bronx,34279.1,2788.3,3835.8,27.4,92.2,0.0,0.0
2022 / 03,Brooklyn,71068.6,7607.3,7259.5,201.5,378.6,0.0,0.0
2022 / 03,Manhattan,33817.1,5558.1,4497.9,46.3,197.4,0.0,0.0
2022 / 03,Queens,57926.4,6133.7,7734.1,0.0,606.2,0.0,0.0
2022 / 03,Staten Island,14876.9,1735.8,1866.9,0.0,57.2,10.1,0.0
2022 / 04,Bronx,33271.3,2676.6,3613.5,31.8,62.7,0.0,0.0
2022 / 04,Brooklyn,68263.8,7338.3,7009.3,223.3,301.1,0.0,0.0
2022 / 04,Manhattan,32653.2,5518.5,4348.0,49.9,133.0,0.0,0.0
2022 / 04,Queens,58619.6,5975.5,7514.7,0.0,415.4,0.0,0.0
2022 / 04,Staten Island,15355.3,1773.5,1879.0,0.0,47.400000000000006,0.0,0.0
2022 / 05,Bronx,34343.2,2664.2,3604.3,35.5,75.3,0.0,0.0
2022 / 05,Brooklyn,71287.0,7244.1,6854.4,238.8,445.3,0.0,0.0
2022 / 05,Manhattan,33314.7,5226.0,4139.2,52.8,144.9,0.0,0.0
2022 / 05,Queens,64167.6,5997.3,7509.1,0.0,567.5,0.0,0.0
2022 / 05,Staten Island,17057.3,1737.0,1916.9,0.0,59.8,0.0,0.0
2022 / 06,Bronx,35667.1,2827.3,3902.2,39.5,70.5,0.0,0.0
2022 / 06,Brooklyn,75391.0,7637.6,7445.0,241.0,401.3,0.0,0.0
2022 / 06,Manhattan,35326.5,5661.7,4432.8,57.3,119.9,0.0,0.0
2022 / 06,Queens,66118.8,6586.4,8320.0,0.0,560.7,0.0,0.0
2022 / 06,Staten Island,17685.4,1926.2,2224.0,0.0,45.4,0.0,0.0
2022 / 07,Bronx,34198.7,2632.6,3674.0,31.4,0.0,0.0,0.0
2022 / 07,Brooklyn,65758.7,6632.4,6712.5,195.5,0.0,0.0,0.0
2022 / 07,Manhattan,31018.1,5119.6,4058.7,48.0,0.0,0.0,0.0
2022 / 07,Queens,61244.0,6100.0,7719.4,0.0,0.0,0.0,0.0
2022 / 07,Staten Island,15192.2,1637.0,1945.5,0.0,0.0,0.0,0.0
2022 / 08,Bronx,35356.0,2616.8,3838.3,30.3,0.0,0.0,0.0
2022 / 08,Brooklyn,68013.7,6769.8,6906.3,182.2,0.0,0.0,0.0
2022 / 08,Manhattan,32926.6,5153.2,4002.5,53.3,0.0,0.0,0.0
2022 / 08,Queens,63246.9,5918.0,7703.5,0.0,0.0,0.0,0.0
2022 / 08,Staten Island,15531.1,1630.2,1916.6999999999998,0.0,0.0,0.0,0.0
2022 / 09,Bronx,33785.4,2565.5,3610.4,38.7,50.3,0.0,0.0
2022 / 09,Brooklyn,70496.7,7803.2,6928.1,204.6,229.1,0.0,0.0
2022 / 09,Manhattan,33081.3,5934.4,4248.2,47.800000000000004,121.9,0.0,0.0
2022 / 09,Queens,60611.2,6195.1,7555.7,0.0,346.5,0.0,0.0
2022 / 09,Staten Island,15313.5,1701.8,1872.6,0.0,48.5,1.6,0.0
2022 / 10,Bronx,33535.4,2499.0,3480.2,31.6,161.5,0.0,0.0
2022 / 10,Brooklyn,70854.9,7466.799999999999,6687.8,215.3,332.4,0.0,0.0
2022 / 10,Manhattan,33572.9,5581.2,4141.4,57.300000000000004,141.3,0.0,0.0
2022 / 10,Queens,58520.5,6113.7,7327.0,1398.0,562.6,0.0,0.0
2022 / 10,Staten Island,15101.7,1682.6999999999998,1745.0,0.0,64.69999999999999,0.0,0.0
2022 / 11,Bronx,35083.1,2508.0,3514.4,56.3,267.2,109.3,0.0
2022 / 11,Brooklyn,71212.1,7156.0,6407.4,292.0,319.09999999999997,395.4,0.0
2022 / 11,Manhattan,33849.1,5182.5,4001.6,74.2,148.7,12.0,0.0
2022 / 11,Queens,59104.9,5736.5,7067.2,3212.2,529.1,0.0,0.0
2022 / 11,Staten Island,15100.6,1598.8,1657.3000000000002,0.0,64.4,1003.0,0.0
2022 / 12,Bronx,34354.4,3104.1,3839.5,50.6,261.9,81.4,0.0
2022 / 12,Brooklyn,70760.0,8828.5,7439.6,285.1,295.6,288.0,0.0
2022 / 12,Manhattan,33586.6,6680.299999999999,4793.9,66.0,130.8,31.4,0.0
2022 / 12,Queens,57597.0,7320.5,8114.0,1786.6,506.5,32.5,0.0
2022 / 12,Staten Island,14612.2,2172.6,1936.3000000000002,0.0,53.6,412.5,0.0
2023 / 01,Bronx,33350.9,2755.1,3770.3,32.1,281.9,15.0,106.2
2023 / 01,Brooklyn,67793.5,7722.3,7035.8,229.60000000000002,346.3,0.0,245.5
2023 / 01,Manhattan,32718.4,5246.1,4162.2,57.300000000000004,144.7,0.0,340.0
2023 / 01,Queens,56314.5,6389.3,7658.3,0.0,542.2,0.0,306.0
2023 / 01,Staten Island,14316.699999999999,1816.4,1843.8,0.0,50.5,0.0,72.3
2023 / 02,Bronx,28076.7,2081.1,3078.5,27.3,229.1,0.0,0.0
2023 / 02,Brooklyn,58589.4,6015.6,5805.5,189.6,300.5,0.0,0.0
2023 / 02,Manhattan,28713.2,4515.6,3795.5,58.8,113.8,0.0,0.0
2023 / 02,Queens,47414.0,4848.4,6221.4,0.0,421.0,0.0,0.0
2023 / 02,Staten Island,11752.099999999999,1362.6,1436.3000000000002,0.0,41.7,0.0,0.0
2023 / 03,Bronx,33378.9,2559.3,3544.2,40.9,536.5,0.0,0.0
2023 / 03,Brooklyn,69451.0,7254.2,6840.8,231.1,457.5,0.0,0.0
2023 / 03,Manhattan,32313.800000000003,5373.5,4385.8,70.3,174.8,0.0,0.0
2023 / 03,Queens,55715.1,5811.7,7237.2,186.3,629.6,0.0,0.0
2023 / 03,Staten Island,13952.0,1640.0,1716.8,0.0,64.4,0.0,0.0
2023 / 04,Bronx,31699.0,2284.7,3358.2,39.9,337.5,0.0,0.0
2023 / 04,Brooklyn,64884.2,6403.0,6288.8,255.8,252.0,0.0,0.0
2023 / 04,Manhattan,30340.3,4841.5,3992.3,68.5,116.0,0.0,0.0
2023 / 04,Queens,54722.1,5313.7,6932.3,1222.5,376.7,0.0,0.0
2023 / 04,Staten Island,14348.900000000001,1501.6,1705.2,0.0,36.9,0.0,0.0
2023 / 05,Bronx,36285.3,2548.4,3727.2,43.7,593.2,0.0,0.0
2023 / 05,Brooklyn,73368.3,6996.9,6829.8,277.5,425.70000000000005,0.0,0.0
2023 / 05,Manhattan,34643.1,5130.2,4219.0,76.4,226.9,0.0,0.0
2023 / 05,Queens,62571.4,5982.7,7713.2,1460.3,628.0,0.0,0.0
2023 / 05,Staten Island,16683.0,1672.8,1900.6999999999998,0.0,58.7,0.0,0.0
2023 / 06,Bronx,34863.1,2550.0,3650.8,47.1,422.0,0.0,0.0
2023 / 06,Brooklyn,70662.9,6940.6,6852.3,267.7,312.6,0.0,0.0
2023 / 06,Manhattan,32956.7,5341.1,4305.8,66.8,175.4,0.0,0.0
2023 / 06,Queens,61343.2,6062.6,7680.3,1342.3,487.1,0.0,0.0
2023 / 06,Staten Island,15810.6,1706.6,1894.2,0.0,50.3,0.0,0.0
2023 / 07,Bronx,35018.2,2641.5,3694.9,36.2,0.0,0.0,0.0
2023 / 07,Brooklyn,67733.6,6618.0,6649.0,227.2,0.0,0.0,0.0
2023 / 07,Manhattan,31019.7,4843.7,3844.1,62.900000000000006,0.0,0.0,0.0
2023 / 07,Queens,61955.2,6084.8,7739.5,1285.5,0.0,0.0,0.0
2023 / 07,Staten Island,15696.7,1713.8,1858.4,0.0,0.0,0.0,0.0
2023 / 08,Bronx,35445.0,2685.4,3792.8999999999996,45.4,0.0,0.0,0.0
2023 / 08,Brooklyn,69242.6,6787.5,6732.0,236.1,0.0,0.0,0.0
2023 / 08,Manhattan,32189.0,5268.7,4088.0,66.0,0.0,0.0,0.0
2023 / 08,Queens,62714.7,6042.6,7791.4,1300.3999999999999,0.0,0.0,0.0
2023 / 08,Staten Island,15851.1,1694.7,1816.6,0.0,0.0,0.0,0.0
2023 / 09,Bronx,8433.4,620.0,883.2,9.7,23.5,0.0,0.0
2023 / 09,Brooklyn,17375.3,1758.7,1573.6,53.0,16.099999999999998,0.0,0.0
2023 / 09,Manhattan,7653.3,1383.4,930.7,14.6,11.6,0.0,0.0
2023 / 09,Queens,14580.4,1391.4,1804.8999999999999,306.2,31.1,0.0,0.0
2023 / 09,Staten Island,3918.6,434.29999999999995,464.20000000000005,0.0,2.5999999999999996,0.0,0.0
